2026-05-29 09:21:06,032 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:06,461 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:06,905 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:07,363 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:07,844 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:08,319 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:08,775 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:09,276 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:09,756 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:10,260 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:10,763 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:11,257 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:11,775 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:12,260 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:12,723 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:13,182 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:13,643 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:14,104 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:14,585 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:15,051 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:15,562 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:16,061 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:16,570 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:17,073 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:17,555 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:18,031 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:18,524 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:18,986 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:19,437 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:19,939 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:20,445 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:20,890 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:21,326 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:21,850 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:22,366 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:22,871 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:23,380 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:23,839 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:24,337 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:24,809 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:25,291 | WARNING | anti_spoof | No blink detected in last 60 frames — possible spoof
2026-05-29 09:21:25,292 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:25,745 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:26,232 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:26,750 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:27,250 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:27,750 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:28,249 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:28,727 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:21:29,186 | INFO | database | Marked attendance for EG_2021_4385 (Pavith Adeesha) session=2026-05-29_09-00
2026-05-29 09:21:29,187 | INFO | recognize | Attendance marked: Pavith Adeesha (72.47%)
2026-05-29 09:21:29,646 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=1s)
2026-05-29 09:21:30,094 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=1s)
2026-05-29 09:21:30,590 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=2s)
2026-05-29 09:21:31,077 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=2s)
2026-05-29 09:21:31,601 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=3s)
2026-05-29 09:21:32,195 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=3s)
2026-05-29 09:21:32,674 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=4s)
2026-05-29 09:21:33,228 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=4s)
2026-05-29 09:21:33,758 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=5s)
2026-05-29 09:21:34,261 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=5s)
2026-05-29 09:21:34,807 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=6s)
2026-05-29 09:21:35,263 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=6s)
2026-05-29 09:21:35,753 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=7s)
2026-05-29 09:21:36,302 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=7s)
2026-05-29 09:21:36,781 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=8s)
2026-05-29 09:21:37,260 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=8s)
2026-05-29 09:21:37,734 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=9s)
2026-05-29 09:21:38,249 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=9s)
2026-05-29 09:21:38,762 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=10s)
2026-05-29 09:21:39,308 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=10s)
2026-05-29 09:21:39,789 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=11s)
2026-05-29 09:21:40,272 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=11s)
2026-05-29 09:21:40,753 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=12s)
2026-05-29 09:21:41,268 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=12s)
2026-05-29 09:21:41,788 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=13s)
2026-05-29 09:21:42,248 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=13s)
2026-05-29 09:21:42,726 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=14s)
2026-05-29 09:21:43,231 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=14s)
2026-05-29 09:21:43,844 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=15s)
2026-05-29 09:21:44,324 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=15s)
2026-05-29 09:21:44,857 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=16s)
2026-05-29 09:21:45,359 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=16s)
2026-05-29 09:21:45,868 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=17s)
2026-05-29 09:21:46,488 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=17s)
2026-05-29 09:21:46,974 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=18s)
2026-05-29 09:21:47,458 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=18s)
2026-05-29 09:21:48,063 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=19s)
2026-05-29 09:21:48,537 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=20s)
2026-05-29 09:21:49,029 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=20s)
2026-05-29 09:21:49,489 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=20s)
2026-05-29 09:21:50,013 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=21s)
2026-05-29 09:21:50,572 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=22s)
2026-05-29 09:21:51,052 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=22s)
2026-05-29 09:21:53,508 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=25s)
2026-05-29 09:21:54,080 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=25s)
2026-05-29 09:21:54,979 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=26s)
2026-05-29 09:21:55,500 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=26s)
2026-05-29 09:21:55,994 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=27s)
2026-05-29 09:21:56,441 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=27s)
2026-05-29 09:21:59,363 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=30s)
2026-05-29 09:21:59,832 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=31s)
2026-05-29 09:22:00,567 | WARNING | database | Duplicate attendance for EG_2021_4385 within 300s window (elapsed=32s)
2026-05-29 09:22:01,106 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:01,618 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:02,159 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:02,663 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:03,172 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:03,651 | WARNING | recognize | Spoof / no-blink detected for Pavith Adeesha
2026-05-29 09:22:04,606 | INFO | recognize | === SESSION SUMMARY ===
2026-05-29 09:22:04,608 | INFO | recognize | Session ID: 2026-05-29_09-00
2026-05-29 09:22:04,609 | INFO | recognize | Students recognized: 1
2026-05-29 09:22:04,610 | INFO | recognize |   EG_2021_4385 (Pavith Adeesha): seen 53 times
2026-05-29 09:22:04,615 | INFO | database | Exported 1 rows to C:\Projects\VisionGate\data\attendance\attendance_2026-05-29.csv
2026-05-29 09:22:04,616 | INFO | recognize | Attendance exported to C:\Projects\VisionGate\data\attendance\attendance_2026-05-29.csv
2026-05-29 09:22:04,616 | WARNING | main | Recognition interrupted by user
